,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
50630,reinvent,RFC,398,0,253.3368854522705,C(CN1CCN(c2nsc3ccccc23)CC1)=C1CCCN(CCN2CCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.893194915811693,0.893194915811693,0.893194915811693,1.0,0.09207606315612793
50631,reinvent,RFC,398,1,253.3368854522705,O=C(OCCN1CCN(c2nsc3ccccc23)CC1)C1CCCCC1,true,1,false,1,0.9028431252441097,0.9028431252441097,0.9028431252441097,1.0,0.09207606315612793
50632,reinvent,RFC,398,2,253.3368854522705,CCC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,11,0.9773625032729891,0.9773625032729891,0.9773625032729891,1.0,0.09207606315612793
50633,reinvent,RFC,398,3,253.3368854522705,CCCN(CCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2c(N)ncnc2c1,true,1,true,0,0.7792355582965066,0.7792355582965066,0.7792355582965066,1.0,0.09207606315612793
50634,reinvent,RFC,398,4,253.3368854522705,c1ccc2c(N3CCN(CCCC4CC(NCCCCC5CCCCC5)C4)CC3)nsc2c1,true,1,true,0,0.9358060809302011,0.9358060809302011,0.9358060809302011,1.0,0.09207606315612793
50635,reinvent,RFC,398,5,253.3368854522705,Clc1ccc(CCCCCN2CCCN(c3nsc4ccccc34)CC2)c(Cl)c1,true,1,true,0,0.9302149299513082,0.9302149299513082,0.9302149299513082,1.0,0.09207606315612793
50636,reinvent,RFC,398,6,253.3368854522705,c1ccc2c(N3CCN(CCCCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,35,0.9587877427021396,0.9587877427021396,0.9587877427021396,1.0,0.09207606315612793
50637,reinvent,RFC,398,7,253.3368854522705,c1ccc2c(N3CCN(CCCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,50,0.9587877427021396,0.9587877427021396,0.9587877427021396,1.0,0.09207606315612793
50638,reinvent,RFC,398,8,253.3368854522705,Cc1cc(C)c(CCCN2CCN(c3nsc4ccccc34)CC2)s1,true,1,false,1,0.8940919513074317,0.8940919513074317,0.8940919513074317,1.0,0.09207606315612793
50639,reinvent,RFC,398,9,253.3368854522705,O=C(NC1CCCCC1)NC1CCC(CCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9495816710807913,0.9495816710807913,0.9495816710807913,1.0,0.09207606315612793
50640,reinvent,RFC,398,10,253.3368854522705,NCCCSCCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9127179333691722,0.9127179333691722,0.9127179333691722,1.0,0.09207606315612793
50641,reinvent,RFC,398,11,253.3368854522705,C(CN1CCN(c2c3c(cccc3)sn2)CC1)c1nn2c(ccc2)c(=O)c1Br,false,0,true,0,0.0,1e-06,1e-06,1.0,0.09207606315612793
50642,reinvent,RFC,398,12,253.3368854522705,O=C(CN1CCN(c2nsc3ccccc23)CC1)NCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,14,0.914913691390763,0.914913691390763,0.914913691390763,1.0,0.09207606315612793
50643,reinvent,RFC,398,13,253.3368854522705,O=C(NCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,true,1,true,0,0.9142379689650405,0.9142379689650405,0.9142379689650405,1.0,0.09207606315612793
50644,reinvent,RFC,398,14,253.3368854522705,Cc1cc2c(F)c(CNCCN3CCCN(c4nsc5ccccc45)CC3)ccc2[nH]1,true,1,true,0,0.8811120471875129,0.8811120471875129,0.8811120471875129,1.0,0.09207606315612793
50645,reinvent,RFC,398,15,253.3368854522705,CCN1CCCC1COCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.8434224101542245,0.8434224101542245,0.8434224101542245,1.0,0.09207606315612793
50646,reinvent,RFC,398,16,253.3368854522705,CCC1C(=O)CCCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9555649460175079,0.9555649460175079,0.9555649460175079,1.0,0.09207606315612793
50647,reinvent,RFC,398,17,253.3368854522705,O=C1CCCCC1CCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,3,0.9619370293027903,0.9619370293027903,0.9619370293027903,1.0,0.09207606315612793
50648,reinvent,RFC,398,18,253.3368854522705,O=C1C(CCN2CCN(c3nsc4ccccc34)CC2)CC1Nc1cccc2ccccc12,true,1,true,0,0.919889217765928,0.919889217765928,0.919889217765928,1.0,0.09207606315612793
50649,reinvent,RFC,398,19,253.3368854522705,O=C1CC(=O)C(CCN2CCN(c3nsc4ccccc34)CC2)(C2CCCCC2)N1,true,1,true,0,0.945041987265862,0.945041987265862,0.945041987265862,1.0,0.09207606315612793
50650,reinvent,RFC,398,20,253.3368854522705,O=C1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,226,0.9907369036894654,0.9907369036894654,0.9907369036894654,1.0,0.09207606315612793
