,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
76686,reinvent,RFC,603,0,382.2604830265045,C(CN1CCN(CCN2CCN(c3nsc4ccccc34)CC2)CC1)=C1CCCCC1,true,1,true,0,0.9232134343302116,0.9232134343302116,0.9232134343302116,1.0,0.09370565414428711
76687,reinvent,RFC,603,1,382.2604830265045,O=C1CC(=CCCN2CCN(c3nsc4ccccc34)CC2)C(C=CCC2CCCCC2)O1,true,1,true,0,0.9489407170061477,0.9489407170061477,0.9489407170061477,1.0,0.09370565414428711
76688,reinvent,RFC,603,2,382.2604830265045,C(=CC1CC1)CCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,6,0.9622295476292386,0.9622295476292386,0.9622295476292386,1.0,0.09370565414428711
76689,reinvent,RFC,603,3,382.2604830265045,CC(=O)NC1CCC(C=CCCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9430344246968574,0.9430344246968574,0.9430344246968574,1.0,0.09370565414428711
76690,reinvent,RFC,603,4,382.2604830265045,O=C(NC1CCC(C=CCCCOCCCN2CCN(c3nsc4ccccc34)CC2)CC1)C1CCCCC1,true,1,true,0,0.8937418023363586,0.8937418023363586,0.8937418023363586,1.0,0.09370565414428711
76691,reinvent,RFC,603,5,382.2604830265045,CC1CN(CCC=CC2CCC2)CCN(c2nsc3ccccc23)C1,true,1,true,0,0.8876231161871442,0.8876231161871442,0.8876231161871442,1.0,0.09370565414428711
76692,reinvent,RFC,603,6,382.2604830265045,Cc1ccccc1C=CCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.8698954235898864,0.8698954235898864,0.8698954235898864,1.0,0.09370565414428711
76693,reinvent,RFC,603,7,382.2604830265045,O=C(C1CCCCC1)N1CCCC(CCN2CCCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.963107008767495,0.963107008767495,0.963107008767495,1.0,0.09370565414428711
76694,reinvent,RFC,603,8,382.2604830265045,O=C(CCC1CCS(=O)(=O)CC1)NCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8970231722828711,0.8970231722828711,0.8970231722828711,1.0,0.09370565414428711
76695,reinvent,RFC,603,9,382.2604830265045,CC(=O)NCCN1CCC(NCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,1,0.9559412039825169,0.9559412039825169,0.9559412039825169,1.0,0.09370565414428711
76696,reinvent,RFC,603,10,382.2604830265045,CCC(=O)n1c(=O)n(CCCCN2CCN(c3nsc4ccccc34)CC2)c2ccccc21,true,1,true,0,0.9039419958563927,0.9039419958563927,0.9039419958563927,1.0,0.09370565414428711
76697,reinvent,RFC,603,11,382.2604830265045,CCC(C)CCCCCN1CCCN(c2nsc3ccccc23)CC1,true,1,true,0,0.909002617753702,0.909002617753702,0.909002617753702,1.0,0.09370565414428711
76698,reinvent,RFC,603,12,382.2604830265045,CC(=O)CC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)C(C)C1,true,1,true,0,0.948585384658914,0.948585384658914,0.948585384658914,1.0,0.09370565414428711
76699,reinvent,RFC,603,13,382.2604830265045,N#CC1CCCCN1CCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9342970820567053,0.9342970820567053,0.9342970820567053,1.0,0.09370565414428711
76700,reinvent,RFC,603,14,382.2604830265045,c1ccc2c(N3CCN(CCCCCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,27,0.9587877427021396,0.9587877427021396,0.9587877427021396,1.0,0.09370565414428711
76701,reinvent,RFC,603,15,382.2604830265045,O=C(CCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1,true,1,false,2,0.9198030090262296,0.9198030090262296,0.9198030090262296,1.0,0.09370565414428711
76702,reinvent,RFC,603,16,382.2604830265045,c1ccc2c(N3CCN(CCCCCC4CC4)CC3)nsc2c1,true,1,false,6,0.9555390714387623,0.9555390714387623,0.9555390714387623,1.0,0.09370565414428711
76703,reinvent,RFC,603,17,382.2604830265045,c1ccc2c(N3CCN(CCCCCC4CCCCC4)CC3)nsc2c1,true,1,false,22,0.9461658962490486,0.9461658962490486,0.9461658962490486,1.0,0.09370565414428711
76704,reinvent,RFC,603,18,382.2604830265045,c1ccc2c(N3CCN(CCCCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,61,0.9587877427021396,0.9587877427021396,0.9587877427021396,1.0,0.09370565414428711
76705,reinvent,RFC,603,19,382.2604830265045,c1ccc2c(N3CCN(CCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,387,0.9644821871465841,0.9644821871465841,0.9644821871465841,1.0,0.09370565414428711
76706,reinvent,RFC,603,20,382.2604830265045,CC(C)CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,19,0.9226720280311971,0.9226720280311971,0.9226720280311971,1.0,0.09370565414428711
76707,reinvent,RFC,603,21,382.2604830265045,O=C(CCCN1CCN(c2nsc3ccccc23)CC1)N1CCN(c2nsc3ccccc23)CC1,true,1,false,20,0.9103694922730196,0.9103694922730196,0.9103694922730196,1.0,0.09370565414428711
76708,reinvent,RFC,603,22,382.2604830265045,CC(C)NC(=O)NC1CCC(CCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9444232295223496,0.9444232295223496,0.9444232295223496,1.0,0.09370565414428711
76709,reinvent,RFC,603,23,382.2604830265045,Cc1sc2ccccc2c1N1CCN(CCC2CCC(C)(C)CC2)CC1,true,1,true,0,0.43138279788372735,0.43138279788372735,0.43138279788372735,1.0,0.09370565414428711
76710,reinvent,RFC,603,24,382.2604830265045,CC1CC1NC(=O)NC1CCC(CCN2CCCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.9432683574698113,0.9432683574698113,0.9432683574698113,1.0,0.09370565414428711
76711,reinvent,RFC,603,25,382.2604830265045,O=C(Nc1ccccc1)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,4,0.9763324739089275,0.9763324739089275,0.9763324739089275,1.0,0.09370565414428711
76712,reinvent,RFC,603,26,382.2604830265045,c1ccc2c(N3CCCN(CCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,46,0.9603614441125283,0.9603614441125283,0.9603614441125283,1.0,0.09370565414428711
76713,reinvent,RFC,603,27,382.2604830265045,NCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,14,0.9541805998449966,0.9541805998449966,0.9541805998449966,1.0,0.09370565414428711
76714,reinvent,RFC,603,28,382.2604830265045,NC1CCC(C(NCCCCN2CCN(c3nsc4ccccc34)CC2)C2CC2)CC1,true,1,true,0,0.9230585384761321,0.9230585384761321,0.9230585384761321,1.0,0.09370565414428711
76715,reinvent,RFC,603,29,382.2604830265045,Cc1nnc(CNCCN2CCN(c3nsc4ccccc34)CC2)s1,true,1,true,0,0.8990033116470499,0.8990033116470499,0.8990033116470499,1.0,0.09370565414428711
76716,reinvent,RFC,603,30,382.2604830265045,N#CN=C(NCCCN1CCCCC1)NC1CCC(CNCCN2CCCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.8925521225992304,0.8925521225992304,0.8925521225992304,1.0,0.09370565414428711
76717,reinvent,RFC,603,31,382.2604830265045,CCOCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,6,0.8629473209159774,0.8629473209159774,0.8629473209159774,1.0,0.09370565414428711
76718,reinvent,RFC,603,32,382.2604830265045,CC1(C)CCC(COCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.8440050884302667,0.8440050884302667,0.8440050884302667,1.0,0.09370565414428711
76719,reinvent,RFC,603,33,382.2604830265045,CCC(=O)NC1CCC(CSCCCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.8863665745158493,0.8863665745158493,0.8863665745158493,1.0,0.09370565414428711
76720,reinvent,RFC,603,34,382.2604830265045,O=C1CCC(CSCCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9231485425676842,0.9231485425676842,0.9231485425676842,1.0,0.09370565414428711
76721,reinvent,RFC,603,35,382.2604830265045,O=C1CCCC1CCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,59,0.9647013662203532,0.9647013662203532,0.9647013662203532,1.0,0.09370565414428711
76722,reinvent,RFC,603,36,382.2604830265045,O=C1CCC1NCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,28,0.9772913937537595,0.9772913937537595,0.9772913937537595,1.0,0.09370565414428711
76723,reinvent,RFC,603,37,382.2604830265045,O=C1CCC2CCC3CCC2N(CC3)CCN(CCN2CCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.9217286010806728,0.9217286010806728,0.9217286010806728,1.0,0.09370565414428711
76724,reinvent,RFC,603,38,382.2604830265045,O=C1CCCN(CCN2CCN(c3nsc4ccccc34)CC2)C1,true,1,false,12,0.9416619487787263,0.9416619487787263,0.9416619487787263,1.0,0.09370565414428711
76725,reinvent,RFC,603,39,382.2604830265045,O=C(CC1CC=N1)NC1CCC(CCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.93596828713072,0.93596828713072,0.93596828713072,1.0,0.09370565414428711
76726,reinvent,RFC,603,40,382.2604830265045,O=C1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,679,0.9907369036894654,0.9907369036894654,0.9907369036894654,1.0,0.09370565414428711
76727,reinvent,RFC,603,41,382.2604830265045,C=CCNC1(CC)CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9476320399288499,0.9476320399288499,0.9476320399288499,1.0,0.09370565414428711
76728,reinvent,RFC,603,42,382.2604830265045,NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,77,0.9790847254952113,0.9790847254952113,0.9790847254952113,1.0,0.09370565414428711
76729,reinvent,RFC,603,43,382.2604830265045,O=C(NC1CCC(CCN2CCCN(c3nsc4ccccc34)CC2)CC1)NC1CC1,true,1,false,156,0.9931946264622566,0.9931946264622566,0.9931946264622566,1.0,0.09370565414428711
76730,reinvent,RFC,603,44,382.2604830265045,C1=C(CCN2CCN(c3nsc4ccccc34)CC2)CCCC1,true,1,false,25,0.9616573602844318,0.9616573602844318,0.9616573602844318,1.0,0.09370565414428711
76731,reinvent,RFC,603,45,382.2604830265045,O=C1C=C(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,16,0.9515052642323358,0.9515052642323358,0.9515052642323358,1.0,0.09370565414428711
76732,reinvent,RFC,603,46,382.2604830265045,CC1(C)CC1NC(=O)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,250,0.9922819280495583,0.9922819280495583,0.9922819280495583,1.0,0.09370565414428711
76733,reinvent,RFC,603,47,382.2604830265045,C1=C(CCN2CCCN(c3nsc4ccccc34)CC2)CCCC1,true,1,false,1,0.9616573602844318,0.9616573602844318,0.9616573602844318,1.0,0.09370565414428711
76734,reinvent,RFC,603,48,382.2604830265045,CC1(C)CC1NC(=O)NC1CCC(CCN2CCCN(c3nsc4ccccc34)CC2)CC1,true,1,false,69,0.9917660550336852,0.9917660550336852,0.9917660550336852,1.0,0.09370565414428711
76735,reinvent,RFC,603,49,382.2604830265045,C1=C(CCN2CCN(c3nsc4ccccc34)CC2)CCCC1,true,1,false,26,0.9616573602844318,0.9616573602844318,0.9616573602844318,1.0,0.09370565414428711
