,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
28725,reinvent,RFC,226,0,145.94342136383057,c1ccc2c(N3CCN(CCN4CCC(CC5CC5)CC4)CC3)nsc2c1,true,1,true,0,0.9639493148897456,0.9639493148897456,0.9639493148897456,1.0,0.09913253784179688
28726,reinvent,RFC,226,1,145.94342136383057,c1ccc2c(N3CCN(CCN4CCN(CCCCc5c[nH]cn5)CC4)CC3)nsc2c1,true,1,true,0,0.9190516315910283,0.9190516315910283,0.9190516315910283,1.0,0.09913253784179688
28727,reinvent,RFC,226,2,145.94342136383057,Nc1ncnc2c1CCCC2CCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9263242543055825,0.9263242543055825,0.9263242543055825,1.0,0.09913253784179688
28728,reinvent,RFC,226,3,145.94342136383057,CCCCCc1cc2c(cc1OCCCN1CCN(c3nsc4ccccc34)CC1)OCCCO2,true,1,true,0,0.752750001678427,0.752750001678427,0.752750001678427,1.0,0.09913253784179688
28729,reinvent,RFC,226,4,145.94342136383057,CN1CCN(C(=O)c2ccc(OCCCN3CCN(c4nsc5ccccc45)CC3)c(CN)c2Cl)CC1,true,1,true,0,0.7596820098310069,0.7596820098310069,0.7596820098310069,1.0,0.09913253784179688
28730,reinvent,RFC,226,5,145.94342136383057,CC(C)N1CCN(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,1,0.8989661439212805,0.8989661439212805,0.8989661439212805,1.0,0.09913253784179688
28731,reinvent,RFC,226,6,145.94342136383057,CCC1(C(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)CCCC1,true,1,true,0,0.8827372144326721,0.8827372144326721,0.8827372144326721,1.0,0.09913253784179688
28732,reinvent,RFC,226,7,145.94342136383057,CCNCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.9233015579838578,0.9233015579838578,0.9233015579838578,1.0,0.09913253784179688
28733,reinvent,RFC,226,8,145.94342136383057,CCNCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,2,0.9036190183013181,0.9036190183013181,0.9036190183013181,1.0,0.09913253784179688
28734,reinvent,RFC,226,9,145.94342136383057,c1ccc2c(N3CCN(CCNCC4CCN(CC5CCN(CCN6CCN(c7nsc8ccccc78)CC6)CC5)CC4)CC3)nsc2c1,true,1,true,0,0.9550023085856422,0.9550023085856422,0.9550023085856422,1.0,0.09913253784179688
28735,reinvent,RFC,226,10,145.94342136383057,N#CCNc1cccc(CCCN2CCN(c3nsc4ccccc34)CC2)c1,true,1,true,0,0.8863868153191151,0.8863868153191151,0.8863868153191151,1.0,0.09913253784179688
28736,reinvent,RFC,226,11,145.94342136383057,C#CCC1C(=N)NC1NCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8988674881373178,0.8988674881373178,0.8988674881373178,1.0,0.09913253784179688
28737,reinvent,RFC,226,12,145.94342136383057,O=C(NCCN1CCN(c2nsc3ccccc23)CC1)C1CC2=NCCN2C1,true,1,true,0,0.8061235725865773,0.8061235725865773,0.8061235725865773,1.0,0.09913253784179688
28738,reinvent,RFC,226,13,145.94342136383057,CNC1C(=O)N(CCN2CCN(c3nsc4ccccc34)CC2)CC1C,true,1,true,0,0.9030018972289688,0.9030018972289688,0.9030018972289688,1.0,0.09913253784179688
28739,reinvent,RFC,226,14,145.94342136383057,c1ccc2c(N3CCC(CCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,158,0.9788995403100261,0.9788995403100261,0.9788995403100261,1.0,0.09913253784179688
28740,reinvent,RFC,226,15,145.94342136383057,c1ccc2c(N3CCN(CCC4CCCN4CCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,5,0.9759118985818518,0.9759118985818518,0.9759118985818518,1.0,0.09913253784179688
28741,reinvent,RFC,226,16,145.94342136383057,CC(=O)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,6,0.9805743934943465,0.9805743934943465,0.9805743934943465,1.0,0.09913253784179688
28742,reinvent,RFC,226,17,145.94342136383057,CN1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,17,0.9807796234495766,0.9807796234495766,0.9807796234495766,1.0,0.09913253784179688
28743,reinvent,RFC,226,18,145.94342136383057,O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)N1CCCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9335893763956181,0.9335893763956181,0.9335893763956181,1.0,0.09913253784179688
