,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
20711,reinvent,RFC,163,0,106.16651034355164,O=C(CN1CCN(c2nsc3ccccc23)CC1)NCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,7,0.914913691390763,0.914913691390763,0.914913691390763,1.0,0.10786175727844238
20712,reinvent,RFC,163,1,106.16651034355164,CC1CN(c2nsc3ccccc23)CCN1CCC1(CCN2CCN(c3nsc4ccccc34)CC2)CCCC1,true,1,true,0,0.9666396608814385,0.9666396608814385,0.9666396608814385,1.0,0.10786175727844238
20713,reinvent,RFC,163,2,106.16651034355164,c1ccc2c(N3CCN(CCCCN4CCCCC4)CC3)nsc2c1,true,1,false,10,0.9576947774458617,0.9576947774458617,0.9576947774458617,1.0,0.10786175727844238
20714,reinvent,RFC,163,3,106.16651034355164,O=C(COCCCN1CCN(c2nsc3ccccc23)CC1)NCC1CCCO1,true,1,true,0,0.8132628593283658,0.8132628593283658,0.8132628593283658,1.0,0.10786175727844238
20715,reinvent,RFC,163,4,106.16651034355164,Fc1ccc2c(N3CCN(CCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,1,0.8980203587173643,0.8980203587173643,0.8980203587173643,1.0,0.10786175727844238
20716,reinvent,RFC,163,5,106.16651034355164,CN(CCCCN1CCN(c2nsc3ccccc23)CC1)CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.8799361313505281,0.8799361313505281,0.8799361313505281,1.0,0.10786175727844238
20717,reinvent,RFC,163,6,106.16651034355164,c1ccc2c(N3CCN(CCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,201,0.9644821871465841,0.9644821871465841,0.9644821871465841,1.0,0.10786175727844238
20718,reinvent,RFC,163,7,106.16651034355164,Cc1cn(CCCN2CCN(c3nsc4ccccc34)CC2)c2c(F)cccc12,true,1,true,0,0.8731875985795499,0.8731875985795499,0.8731875985795499,1.0,0.10786175727844238
20719,reinvent,RFC,163,8,106.16651034355164,CN1CCCC1C(=O)NCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9053751473058989,0.9053751473058989,0.9053751473058989,1.0,0.10786175727844238
20720,reinvent,RFC,163,9,106.16651034355164,c1ccc2c(N3CCN(CCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,172,0.9557520284164253,0.9557520284164253,0.9557520284164253,1.0,0.10786175727844238
20721,reinvent,RFC,163,10,106.16651034355164,c1ccc2c(N3CCN(CCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,173,0.9557520284164253,0.9557520284164253,0.9557520284164253,1.0,0.10786175727844238
20722,reinvent,RFC,163,11,106.16651034355164,Cc1ccc2c(N3CCN(CCN)N(c4nsc5ccccc45)CC3)nsc2c1,true,1,true,0,0.8103445795537483,0.8103445795537483,0.8103445795537483,1.0,0.10786175727844238
20723,reinvent,RFC,163,12,106.16651034355164,c1ccc2c(N3CCN(CCNCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,12,0.9665931785702501,0.9665931785702501,0.9665931785702501,1.0,0.10786175727844238
20724,reinvent,RFC,163,13,106.16651034355164,c1ccc2c(N3CCN(CCCNCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,37,0.9411418658241657,0.9411418658241657,0.9411418658241657,1.0,0.10786175727844238
20725,reinvent,RFC,163,14,106.16651034355164,CC(C)NCCSc1nnc(CCCN2CCN(c3c[nH]c4sccc34)CC2)cc1C#N,true,1,true,0,0.3960157161458817,0.3960157161458817,0.3960157161458817,1.0,0.10786175727844238
20726,reinvent,RFC,163,15,106.16651034355164,Fc1ccc(CNCCCNCCCN2CCN(c3nsc4ccccc34)CC2)cc1,true,1,true,0,0.880396424228724,0.880396424228724,0.880396424228724,1.0,0.10786175727844238
20727,reinvent,RFC,163,16,106.16651034355164,c1ccc(CCCCN2CCCN3CCCCC3C2)cc1,true,1,true,0,0.1827005865594101,0.1827005865594101,0.1827005865594101,1.0,0.10786175727844238
20728,reinvent,RFC,163,17,106.16651034355164,CCCn1nccc1CCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9255087502274069,0.9255087502274069,0.9255087502274069,1.0,0.10786175727844238
20729,reinvent,RFC,163,18,106.16651034355164,O=C1C(CCCN2CCN(c3nsc4ccccc34)CC2)CCC2CCCCN12,true,1,true,0,0.9012769363093639,0.9012769363093639,0.9012769363093639,1.0,0.10786175727844238
20730,reinvent,RFC,163,19,106.16651034355164,O=C1NCCN1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,7,0.913781536115705,0.913781536115705,0.913781536115705,1.0,0.10786175727844238
20731,reinvent,RFC,163,20,106.16651034355164,CN1CCC(CCN2CCCN(c3nsc4ccccc34)CC2)CC1,true,1,false,3,0.9636121899897812,0.9636121899897812,0.9636121899897812,1.0,0.10786175727844238
20732,reinvent,RFC,163,21,106.16651034355164,c1ccc2c(N3CCN(CCC4CCN(CCN5CCCCC5)CC4)CC3)nsc2c1,true,1,true,0,0.9644207043311902,0.9644207043311902,0.9644207043311902,1.0,0.10786175727844238
20733,reinvent,RFC,163,22,106.16651034355164,c1ccc2c(N3CCN(CCCN4CCC(CNCCc5c[nH]cn5)N(CCN5CCN(c6nsc7ccccc67)CC5)CC4)CC3)nsc2c1,true,1,true,0,0.9072367986690983,0.9072367986690983,0.9072367986690983,1.0,0.10786175727844238
20734,reinvent,RFC,163,23,106.16651034355164,CN1CCN(CCCCN2CCN(c3nsc4ccccc34)CC2)CC(N)C1=O,true,1,true,0,0.9397476716620686,0.9397476716620686,0.9397476716620686,1.0,0.10786175727844238
20735,reinvent,RFC,163,24,106.16651034355164,CN1CCC(NCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,3,0.965463216140752,0.965463216140752,0.965463216140752,1.0,0.10786175727844238
20736,reinvent,RFC,163,25,106.16651034355164,C1=CC2CC(C1)OC2CCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9127833667386553,0.9127833667386553,0.9127833667386553,1.0,0.10786175727844238
20737,reinvent,RFC,163,26,106.16651034355164,O=C1CCC(=NCCCCN2CCN(c3nsc4ccccc34)CC2)OC1,true,1,true,0,0.9313154969125026,0.9313154969125026,0.9313154969125026,1.0,0.10786175727844238
20738,reinvent,RFC,163,27,106.16651034355164,CN1CCCC(CCN2CCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.9688800471326385,0.9688800471326385,0.9688800471326385,1.0,0.10786175727844238
20739,reinvent,RFC,163,28,106.16651034355164,Cc1c(N2CCN(CCN3CCC4CN(Cc5cccnc5)CC4C3)CC2)ccc2ccccc12,true,1,true,0,0.46020611277318596,0.46020611277318596,0.46020611277318596,1.0,0.10786175727844238
20740,reinvent,RFC,163,29,106.16651034355164,CCC1CCC1C(=O)NCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9424297738921393,0.9424297738921393,0.9424297738921393,1.0,0.10786175727844238
20741,reinvent,RFC,163,30,106.16651034355164,C=CCN1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9394577413682272,0.9394577413682272,0.9394577413682272,1.0,0.10786175727844238
20742,reinvent,RFC,163,31,106.16651034355164,c1ccc2c(N3CCN(CCC4CCN(CCN5CCN(c6nsc7ccccc67)CC5)CC4)CC3)nsc2c1,true,1,false,18,0.9709762598867459,0.9709762598867459,0.9709762598867459,1.0,0.10786175727844238
20743,reinvent,RFC,163,32,106.16651034355164,c1ccc2c(N3CCC(CCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,9,0.9788995403100261,0.9788995403100261,0.9788995403100261,1.0,0.10786175727844238
