,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
21731,reinvent,RFC,171,0,111.38749265670776,CCOC(=O)C=COCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8131911544245166,0.8131911544245166,0.8131911544245166,1.0,0.10460257530212402
21732,reinvent,RFC,171,1,111.38749265670776,c1ccc2c(N3CCN(CCCCCN4CCN(c5ccns5)CC4)CC3)nsc2c1,true,1,true,0,0.9346723399057024,0.9346723399057024,0.9346723399057024,1.0,0.10460257530212402
21733,reinvent,RFC,171,2,111.38749265670776,CCN1CCNC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9386876261222848,0.9386876261222848,0.9386876261222848,1.0,0.10460257530212402
21734,reinvent,RFC,171,3,111.38749265670776,CCCn1c(=O)n(C)c(=O)c2cc(CNCCCN3CCN(c4nsc5ccccc45)CC3)sc21,true,1,true,0,0.8726580718403714,0.8726580718403714,0.8726580718403714,1.0,0.10460257530212402
21735,reinvent,RFC,171,4,111.38749265670776,c1ccc2c(N3CCN(CCNCC4CCC4)CC3)nsc2c1,true,1,true,0,0.9659745308078644,0.9659745308078644,0.9659745308078644,1.0,0.10460257530212402
21736,reinvent,RFC,171,5,111.38749265670776,c1ccc2c(N3CCN(CCNCC4CC4)CC3)nsc2c1,true,1,true,0,0.968252308585642,0.968252308585642,0.968252308585642,1.0,0.10460257530212402
21737,reinvent,RFC,171,6,111.38749265670776,CC1CN(c2nsc3ccccc23)CCN1CCNCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9659684791955508,0.9659684791955508,0.9659684791955508,1.0,0.10460257530212402
21738,reinvent,RFC,171,7,111.38749265670776,c1ccc2c(N3CCN(CCNCC4CCCN4CC4CC4)CC3)nsc2c1,true,1,true,0,0.9745557828891163,0.9745557828891163,0.9745557828891163,1.0,0.10460257530212402
21739,reinvent,RFC,171,8,111.38749265670776,CC(C)NCCc1cc(OCCCN2CCN(c3nsc4ccccc34)CC2)ccc1F,true,1,true,0,0.7628917644503048,0.7628917644503048,0.7628917644503048,1.0,0.10460257530212402
21740,reinvent,RFC,171,9,111.38749265670776,S=C(NCCc1ccccc1)Nc1ccc2ccsc2c1,true,1,true,0,0.24844154726587017,0.24844154726587017,0.24844154726587017,1.0,0.10460257530212402
21741,reinvent,RFC,171,10,111.38749265670776,CC(=O)NCc1cccc(Cl)c1OCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8416420600743595,0.8416420600743595,0.8416420600743595,1.0,0.10460257530212402
21742,reinvent,RFC,171,11,111.38749265670776,Cc1cc(COCCCN2CCN(c3nsc4ccccc34)CC2)cnc1C#N,true,1,true,0,0.8328882201726661,0.8328882201726661,0.8328882201726661,1.0,0.10460257530212402
21743,reinvent,RFC,171,12,111.38749265670776,O=C1NCCN1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,9,0.913781536115705,0.913781536115705,0.913781536115705,1.0,0.10460257530212402
21744,reinvent,RFC,171,13,111.38749265670776,CC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)C(O)C1C,true,1,true,0,0.8614780175139125,0.8614780175139125,0.8614780175139125,1.0,0.10460257530212402
21745,reinvent,RFC,171,14,111.38749265670776,c1ccc2c(N3CCN(CCC4COCCN4CCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,true,0,0.9296535953382543,0.9296535953382543,0.9296535953382543,1.0,0.10460257530212402
21746,reinvent,RFC,171,15,111.38749265670776,CN1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,6,0.9641280630056542,0.9641280630056542,0.9641280630056542,1.0,0.10460257530212402
21747,reinvent,RFC,171,16,111.38749265670776,c1ccc2c(N3CCN(CCC4CCN(c5ccnc6sccc56)CC4)CC3)nsc2c1,true,1,true,0,0.8291501148701984,0.8291501148701984,0.8291501148701984,1.0,0.10460257530212402
21748,reinvent,RFC,171,17,111.38749265670776,c1ccc2c(N3CCN(CCNC4CC4)CC3)nsc2c1,true,1,false,2,0.9808435318289626,0.9808435318289626,0.9808435318289626,1.0,0.10460257530212402
21749,reinvent,RFC,171,18,111.38749265670776,c1ccc2c(N3CCN(CCNC4CCN(CCN5CCCCC5)CC4)CC3)nsc2c1,true,1,true,0,0.968220656011969,0.968220656011969,0.968220656011969,1.0,0.10460257530212402
21750,reinvent,RFC,171,19,111.38749265670776,CCC1=CCCNC1n1nc(CCCN2CCN(c3ccccc3OC)CC2)c(C)c1C,true,1,true,0,0.5354261545686857,0.5354261545686857,0.5354261545686857,1.0,0.10460257530212402
21751,reinvent,RFC,171,20,111.38749265670776,O=C1CCN(C2CCC2)C12OCCN2CCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8654097757771395,0.8654097757771395,0.8654097757771395,1.0,0.10460257530212402
21752,reinvent,RFC,171,21,111.38749265670776,c1ccc2c(N3CCC(CCN4CCCC4)CC3)nsc2c1,true,1,true,0,0.9230086672941532,0.9230086672941532,0.9230086672941532,1.0,0.10460257530212402
21753,reinvent,RFC,171,22,111.38749265670776,CC1(C)CC(CCN2CCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.9592060518812437,0.9592060518812437,0.9592060518812437,1.0,0.10460257530212402
21754,reinvent,RFC,171,23,111.38749265670776,c1ccc2c(N3CCN(CCNC4CCCC4)CC3)nsc2c1,true,1,false,6,0.9661358598712906,0.9661358598712906,0.9661358598712906,1.0,0.10460257530212402
21755,reinvent,RFC,171,24,111.38749265670776,CC(CCN1CCN(c2nsc3ccccc23)CC1)NC(=O)C1CCCC1,true,1,true,0,0.9370757852881509,0.9370757852881509,0.9370757852881509,1.0,0.10460257530212402
21756,reinvent,RFC,171,25,111.38749265670776,OC(CCCN1CCN(c2nsc3ccccc23)CC1)C1CCCC1,true,1,true,0,0.8797965678185248,0.8797965678185248,0.8797965678185248,1.0,0.10460257530212402
21757,reinvent,RFC,171,26,111.38749265670776,CN1CCC(CCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,1,0.9420731496899456,0.9420731496899456,0.9420731496899456,1.0,0.10460257530212402
21758,reinvent,RFC,171,27,111.38749265670776,c1ccc2c(N3CCN(CCC4CCN(CCN5CCN(c6nsc7ccccc67)CC5)CC4)CC3)nsc2c1,true,1,false,22,0.9709762598867459,0.9709762598867459,0.9709762598867459,1.0,0.10460257530212402
21759,reinvent,RFC,171,28,111.38749265670776,c1ccc2c(N3CCC(CCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,16,0.9788995403100261,0.9788995403100261,0.9788995403100261,1.0,0.10460257530212402
21760,reinvent,RFC,171,29,111.38749265670776,NC1CCC(N2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.8117704027525002,0.8117704027525002,0.8117704027525002,1.0,0.10460257530212402
21761,reinvent,RFC,171,30,111.38749265670776,O=C(CCN1CCN(c2nsc3ccccc23)CC1)NC1CCCC1,true,1,true,0,0.9197461061065367,0.9197461061065367,0.9197461061065367,1.0,0.10460257530212402
21762,reinvent,RFC,171,31,111.38749265670776,c1ccc2c(N3CCN(CCNC4CCCC4)CC3)nsc2c1,true,1,false,7,0.9661358598712906,0.9661358598712906,0.9661358598712906,1.0,0.10460257530212402
21763,reinvent,RFC,171,32,111.38749265670776,Cc1cc(C#N)ccc1C1C(Nc2cc(CN3CCCNCC3)ccn2)C1C1CC1,true,1,true,0,0.2521708546734122,0.2521708546734122,0.2521708546734122,1.0,0.10460257530212402
21764,reinvent,RFC,171,33,111.38749265670776,O=C(CN1CCN(c2nsc3ccccc23)CC1)NCC1CCCN1,true,1,true,0,0.8199737061027385,0.8199737061027385,0.8199737061027385,1.0,0.10460257530212402
21765,reinvent,RFC,171,34,111.38749265670776,c1ccc2c(N3CCN(CCCC4CCCCC4)CC3)nsc2c1,true,1,true,0,0.9485270073601597,0.9485270073601597,0.9485270073601597,1.0,0.10460257530212402
21766,reinvent,RFC,171,35,111.38749265670776,c1ccc2c(N3CCN(CCC4CCCCC4)CC3)nsc2c1,true,1,false,13,0.9750503339608197,0.9750503339608197,0.9750503339608197,1.0,0.10460257530212402
21767,reinvent,RFC,171,36,111.38749265670776,c1ccc2c(N3CCN(CCC4CN(c5nsc6ccccc56)CCN4CC4CCCCC4)CC3)nsc2c1,true,1,true,0,0.9539848865258074,0.9539848865258074,0.9539848865258074,1.0,0.10460257530212402
21768,reinvent,RFC,171,37,111.38749265670776,c1ccc2c(N3CCN(CCN4CCCCCCC4)CC3)nsc2c1,true,1,false,1,0.9652754311096,0.9652754311096,0.9652754311096,1.0,0.10460257530212402
21769,reinvent,RFC,171,38,111.38749265670776,c1ccc2c(N3CCN(CCN4CCCCCC4)CC3)nsc2c1,true,1,false,12,0.9652754311096,0.9652754311096,0.9652754311096,1.0,0.10460257530212402
21770,reinvent,RFC,171,39,111.38749265670776,c1ccc2c(N3CCN(CCN4CCCCC4)CC3)nsc2c1,true,1,false,15,0.9652754311096,0.9652754311096,0.9652754311096,1.0,0.10460257530212402
21771,reinvent,RFC,171,40,111.38749265670776,O=C1C(N2CCN(c3nsc4ccccc34)CC2)CCCN1CCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.8620135924451222,0.8620135924451222,0.8620135924451222,1.0,0.10460257530212402
21772,reinvent,RFC,171,41,111.38749265670776,CC1CCN(CCCCN2CCN(c3nsc4ccccc34)CC2)C1=O,true,1,false,2,0.950506374264761,0.950506374264761,0.950506374264761,1.0,0.10460257530212402
21773,reinvent,RFC,171,42,111.38749265670776,O=C1CCCCN1CCCNCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.9188528732172314,0.9188528732172314,0.9188528732172314,1.0,0.10460257530212402
