,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
72756,reinvent,RFC,572,0,363.01160979270935,C(CNCCN1CCN(c2nsc3ccccc23)CC1)=C1CCCCC1,true,1,false,1,0.9366963531734249,0.9366963531734249,0.9366963531734249,1.0,0.09129571914672852
72757,reinvent,RFC,572,1,363.01160979270935,CC(C)(C)C=C1CCN(CCN2CCCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9278097700932142,0.9278097700932142,0.9278097700932142,1.0,0.09129571914672852
72758,reinvent,RFC,572,2,363.01160979270935,Fc1ccc(C=C2CCN(CCN3CCCN(c4nsc5ccccc45)CC3)C2)c(F)c1,true,1,true,0,0.9006712419546862,0.9006712419546862,0.9006712419546862,1.0,0.09129571914672852
72759,reinvent,RFC,572,3,363.01160979270935,CCNC1CCC(C=CCCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9341408963315553,0.9341408963315553,0.9341408963315553,1.0,0.09129571914672852
72760,reinvent,RFC,572,4,363.01160979270935,CC=C(C)C=CCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.7924478017672647,0.7924478017672647,0.7924478017672647,1.0,0.09129571914672852
72761,reinvent,RFC,572,5,363.01160979270935,O=C(CC1CCCO1)NC1CCC(C=CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.8275000934580732,0.8275000934580732,0.8275000934580732,1.0,0.09129571914672852
72762,reinvent,RFC,572,6,363.01160979270935,O=C(NC1CCC(C=CCN2CCN(c3nsc4ccccc34)CC2)CC1)C1CCCC1,true,1,true,0,0.845766267099247,0.845766267099247,0.845766267099247,1.0,0.09129571914672852
72763,reinvent,RFC,572,7,363.01160979270935,CN=CSCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9135875822388211,0.9135875822388211,0.9135875822388211,1.0,0.09129571914672852
72764,reinvent,RFC,572,8,363.01160979270935,CC(=O)CN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8398627869798506,0.8398627869798506,0.8398627869798506,1.0,0.09129571914672852
72765,reinvent,RFC,572,9,363.01160979270935,O=C(C1CC1)C1CCN(CCCCN2CCCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9307144212007995,0.9307144212007995,0.9307144212007995,1.0,0.09129571914672852
72766,reinvent,RFC,572,10,363.01160979270935,O=C(CC1CCCN1CCN1CCN(c2nsc3ccccc23)CC1)NC1CCCCC1,true,1,true,0,0.946041440401871,0.946041440401871,0.946041440401871,1.0,0.09129571914672852
72767,reinvent,RFC,572,11,363.01160979270935,CCCCCC(CCC1NCCN1)C1CCCCC1,true,1,true,0,0.1882035726739462,0.1882035726739462,0.1882035726739462,1.0,0.09129571914672852
72768,reinvent,RFC,572,12,363.01160979270935,N#CC(C1CCC1)C1CC(=CCCCCN2CCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.8062997514014048,0.8062997514014048,0.8062997514014048,1.0,0.09129571914672852
72769,reinvent,RFC,572,13,363.01160979270935,c1ccc2c(N3CCN(CCN4CCCC4CC4CC4)CC3)nsc2c1,true,1,false,1,0.9694417391321698,0.9694417391321698,0.9694417391321698,1.0,0.09129571914672852
72770,reinvent,RFC,572,14,363.01160979270935,CCC1CCN(CCCNCCN2CCCN(c3nsc4ccccc34)CC2)C1,true,1,true,0,0.9245049505092316,0.9245049505092316,0.9245049505092316,1.0,0.09129571914672852
72771,reinvent,RFC,572,15,363.01160979270935,CC1C(=O)NC1CCCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9147213501101713,0.9147213501101713,0.9147213501101713,1.0,0.09129571914672852
72772,reinvent,RFC,572,16,363.01160979270935,c1ccc2c(N3CCCN(CCC4CCN(CCCC5CC5)CC4)CC3)nsc2c1,true,1,true,0,0.9477607495921833,0.9477607495921833,0.9477607495921833,1.0,0.09129571914672852
72773,reinvent,RFC,572,17,363.01160979270935,N#CCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,4,0.9264266315910284,0.9264266315910284,0.9264266315910284,1.0,0.09129571914672852
72774,reinvent,RFC,572,18,363.01160979270935,CCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,21,0.9486630433274403,0.9486630433274403,0.9486630433274403,1.0,0.09129571914672852
72775,reinvent,RFC,572,19,363.01160979270935,c1ccc2c(N3CCN(CCCC4CCCO4)CC3)nsc2c1,true,1,false,4,0.9082032262553938,0.9082032262553938,0.9082032262553938,1.0,0.09129571914672852
72776,reinvent,RFC,572,20,363.01160979270935,CCc1ccccc1N1CCN(CCCC2NCC2N2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.8429566625553411,0.8429566625553411,0.8429566625553411,1.0,0.09129571914672852
72777,reinvent,RFC,572,21,363.01160979270935,c1ccc2c(N3CCN(CCCC4CCC(N5CCN(c6nsc7ccccc67)CC5)CC4)CC3)nsc2c1,true,1,false,8,0.9386779603276512,0.9386779603276512,0.9386779603276512,1.0,0.09129571914672852
72778,reinvent,RFC,572,22,363.01160979270935,c1ccc2c(N3CCN(CCCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,72,0.9587877427021396,0.9587877427021396,0.9587877427021396,1.0,0.09129571914672852
72779,reinvent,RFC,572,23,363.01160979270935,c1ccc2c(N3CCN(CCC4CCC(CNC5CCCCC5)CC4)CC3)nsc2c1,true,1,false,2,0.9546319568334108,0.9546319568334108,0.9546319568334108,1.0,0.09129571914672852
72780,reinvent,RFC,572,24,363.01160979270935,c1ccc2c(N3CCN(CCCNC4CCCCC4)CC3)nsc2c1,true,1,false,60,0.9319939116180319,0.9319939116180319,0.9319939116180319,1.0,0.09129571914672852
72781,reinvent,RFC,572,25,363.01160979270935,NC1CCC(CCNC2CCC(CNCCN3CCN(c4nsc5ccccc45)CC3)CC2)CC1,true,1,true,0,0.9609563595627579,0.9609563595627579,0.9609563595627579,1.0,0.09129571914672852
72782,reinvent,RFC,572,26,363.01160979270935,O=C1CCCC1CCCN1CCCN(c2nsc3ccccc23)CC1,true,1,false,1,0.9647013662203532,0.9647013662203532,0.9647013662203532,1.0,0.09129571914672852
72783,reinvent,RFC,572,27,363.01160979270935,O=C1CNCCN1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,2,0.9100169858511545,0.9100169858511545,0.9100169858511545,1.0,0.09129571914672852
72784,reinvent,RFC,572,28,363.01160979270935,CC1CCCCC1C1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9381060620491568,0.9381060620491568,0.9381060620491568,1.0,0.09129571914672852
72785,reinvent,RFC,572,29,363.01160979270935,CC1CC(=O)CCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.9255708830093782,0.9255708830093782,0.9255708830093782,1.0,0.09129571914672852
72786,reinvent,RFC,572,30,363.01160979270935,O=C1CCC1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,609,0.9918480148005765,0.9918480148005765,0.9918480148005765,1.0,0.09129571914672852
72787,reinvent,RFC,572,31,363.01160979270935,ON=C1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,4,0.9765003991934937,0.9765003991934937,0.9765003991934937,1.0,0.09129571914672852
72788,reinvent,RFC,572,32,363.01160979270935,CC1CC1NC(=O)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,13,0.9461305331481632,0.9461305331481632,0.9461305331481632,1.0,0.09129571914672852
72789,reinvent,RFC,572,33,363.01160979270935,CC1(C)CC1NC(=O)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,false,187,0.9922819280495583,0.9922819280495583,0.9922819280495583,1.0,0.09129571914672852
