,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
6400,reinvent,RFC,51,0,33.10520005226135,CCC(CC)OCC1CC(=CCOC(C)=O)C(=O)O1,true,1,true,0,0.3008424843392416,0.3008424843392416,0.3008424843392416,1.0,0.1343984603881836
6401,reinvent,RFC,51,1,33.10520005226135,CN1CCOC(CNC(=O)Nc2ccc(NC3CCN(C(=O)N4CCCCCC4)CC3)cc2F)C1,true,1,true,0,0.2942510974688396,0.2942510974688396,0.2942510974688396,1.0,0.1343984603881836
6402,reinvent,RFC,51,2,33.10520005226135,O=C(CN1CCCC(C2CCCC2)C1)NC(=O)C1CCNC(=O)N1C(=O)NCc1ccc(Cl)cc1Cl,true,1,true,0,0.3141967330055565,0.3141967330055565,0.3141967330055565,1.0,0.1343984603881836
6403,reinvent,RFC,51,3,33.10520005226135,COc1cc(NC(=O)CN2CCN(CCc3ccc(Cl)cc3)CC2)ccc1NC(C)=O,true,1,true,0,0.2729548430774425,0.2729548430774425,0.2729548430774425,1.0,0.1343984603881836
6404,reinvent,RFC,51,4,33.10520005226135,CC(C)(C)c1ccc(CN2C(=O)C(N3CCC(O)C3)CC2c2ccc(O)cc2)cc1,true,1,true,0,0.21933538866820607,0.21933538866820607,0.21933538866820607,1.0,0.1343984603881836
6405,reinvent,RFC,51,5,33.10520005226135,CC(O)CNS(=O)(=O)c1ccc(OCc2ccc(Cl)c(Cl)c2)c(Oc2ccn3c(N)c(C(=O)N4CCC(N5CCN(C)CC5)CC4)nc3c2)c1,true,1,true,0,0.36408923144677613,0.36408923144677613,0.36408923144677613,1.0,0.1343984603881836
6406,reinvent,RFC,51,6,33.10520005226135,CCOc1ccc(Cn2c(N)nc(C)c(CCO)c2=O)cc1OCC,true,1,true,0,0.2364884740100257,0.2364884740100257,0.2364884740100257,1.0,0.1343984603881836
6407,reinvent,RFC,51,7,33.10520005226135,NC1CCCCN(CCCCN2Cc3occc3CC2=O)C1,true,1,true,0,0.294385760731006,0.294385760731006,0.294385760731006,1.0,0.1343984603881836
6408,reinvent,RFC,51,8,33.10520005226135,Cc1[nH]c(=O)c2c([nH]c(=O)c3ccc(OC4CCN(C5CCC5)CC4)cc32)c1C(C)C,true,1,true,0,0.3470503228806891,0.3470503228806891,0.3470503228806891,1.0,0.1343984603881836
6409,reinvent,RFC,51,9,33.10520005226135,CC1CC(=O)C(C(=O)Nc2cccc(S(N)(=O)=O)c2)C(=O)C1,true,1,true,0,0.2712199328788476,0.2712199328788476,0.2712199328788476,1.0,0.1343984603881836
6410,reinvent,RFC,51,10,33.10520005226135,C#Cc1cn(C23CC4CC(C2)C(NC(=O)Cc2ccccc2C(F)(F)F)C(C4)C3)cn1,true,1,true,0,0.2664515676373203,0.2664515676373203,0.2664515676373203,1.0,0.1343984603881836
6411,reinvent,RFC,51,11,33.10520005226135,OC12CCCC(CC1)C2NC1CCC1c1ccc(F)c(F)c1,true,1,true,0,0.28047226916265505,0.28047226916265505,0.28047226916265505,1.0,0.1343984603881836
6412,reinvent,RFC,51,12,33.10520005226135,CCCCCCc1ccc(F)c(C2CNCC2NC)c1,true,1,true,0,0.26022010500031767,0.26022010500031767,0.26022010500031767,1.0,0.1343984603881836
6413,reinvent,RFC,51,13,33.10520005226135,Oc1cccc2c1CC1CC(OCC(O)CNC3CC3)CC1C2,true,1,true,0,0.48693458267335965,0.48693458267335965,0.48693458267335965,1.0,0.1343984603881836
6414,reinvent,RFC,51,14,33.10520005226135,O=C(Nc1ccc(C2CCN(C(=O)C3CC3)CC2)cc1F)N1CCc2[nH]ncc2C1,true,1,true,0,0.3505787942294841,0.3505787942294841,0.3505787942294841,1.0,0.1343984603881836
6415,reinvent,RFC,51,15,33.10520005226135,C=CCN1C2C3CCC(CCC(=O)O)C3(C)CC1(C)C2C,true,1,true,0,0.25962190449013217,0.25962190449013217,0.25962190449013217,1.0,0.1343984603881836
6416,reinvent,RFC,51,16,33.10520005226135,O=C(NCCN1CCOCC1)Nc1cc2cc(C3CCCCC3)[nH]c2cn1,true,1,true,0,0.23739895994460142,0.23739895994460142,0.23739895994460142,1.0,0.1343984603881836
6417,reinvent,RFC,51,17,33.10520005226135,COC(=O)CNC(=O)c1cccc(Nc2nc(N3CC4CC3CN4S(=O)(=O)CC3CCC3)c(Cl)cc2C(N)=O)c1,true,1,true,0,0.35382429531253073,0.35382429531253073,0.35382429531253073,1.0,0.1343984603881836
6418,reinvent,RFC,51,18,33.10520005226135,CN1CC2CC1Cc1ccccc1N2CCCN(c1ccccc1)C1CCCC1,true,1,true,0,0.38616479611904475,0.38616479611904475,0.38616479611904475,1.0,0.1343984603881836
6419,reinvent,RFC,51,19,33.10520005226135,O=C1C2OC2CCCN1CCCNCC=Cc1ccccc1,true,1,true,0,0.2581723278578724,0.2581723278578724,0.2581723278578724,1.0,0.1343984603881836
6420,reinvent,RFC,51,20,33.10520005226135,CC(=O)N1CC(NC(=O)c2ccnc3[nH]c(-c4ccc(F)c(F)c4)nc23)CCC2OCCC21,true,1,true,0,0.2580618942133103,0.2580618942133103,0.2580618942133103,1.0,0.1343984603881836
6421,reinvent,RFC,51,21,33.10520005226135,CCN1CCN(C2CCCC(Nc3ncccc3-c3nc(Nc4ccc(F)cc4OC)ncc3CN)C2)CC1,true,1,true,0,0.33159385916838136,0.33159385916838136,0.33159385916838136,1.0,0.1343984603881836
6422,reinvent,RFC,51,22,33.10520005226135,C1CCN(CCCN(N)CC2OCc3c(OC)ccc(c32)CC1OC,false,0,true,0,0.0,1e-06,1e-06,1.0,0.1343984603881836
6423,reinvent,RFC,51,23,33.10520005226135,Cc1cc[n+]([O-])cc1-c1c(-c2ccc(F)cc2)oc2c(cc3n2CCCC3)c1=O,true,1,true,0,0.33944664093814403,0.33944664093814403,0.33944664093814403,1.0,0.1343984603881836
6424,reinvent,RFC,51,24,33.10520005226135,Cc1ccc(-c2noc(C(=O)N3CCN(C)CC3)c2C)cc1,true,1,true,0,0.17275732148987963,0.17275732148987963,0.17275732148987963,1.0,0.1343984603881836
6425,reinvent,RFC,51,25,33.10520005226135,CC(C)S(=O)(=O)NC1CCN(c2cc(Cl)c(N)c3[nH]ccc23)C1,true,1,true,0,0.3629045392113357,0.3629045392113357,0.3629045392113357,1.0,0.1343984603881836
6426,reinvent,RFC,51,26,33.10520005226135,C1CNC(=O)c2c3c4c(ccc3[nH]c21)CCC(N1CCN(Cc2cnc(OC)cc2)CC1)COc1ccc(F)c(C(N)=O)c1,false,0,true,0,0.0,1e-06,1e-06,1.0,0.1343984603881836
6427,reinvent,RFC,51,27,33.10520005226135,COc1cc(N2CC=CCC2)ccc1-c1cnc2c(N3CCOCC3)nc(N3CCCC(NC(=O)OC(C)C)C3)nc2n1,true,1,true,0,0.25523718347755364,0.25523718347755364,0.25523718347755364,1.0,0.1343984603881836
