,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
1024,reinvent,RFC,9,0,6.420851945877075,CC(=NNS(=O)(=O)c1cccc(Br)c1)c1ccc(F)cc1,true,1,true,0,0.200780006394995,0.200780006394995,0.200780006394995,1.0,0.12541460990905762
1025,reinvent,RFC,9,1,6.420851945877075,CC(C)(C)c1ccc(NC(=O)Cn2nnc(-c3ccc(F)cc3)n2)cc1,true,1,true,0,0.22459837539004218,0.22459837539004218,0.22459837539004218,1.0,0.12541460990905762
1026,reinvent,RFC,9,2,6.420851945877075,O=C(O)CCc1cc(F)c(F)cc1F,true,1,true,0,0.14548893211348315,0.14548893211348315,0.14548893211348315,1.0,0.12541460990905762
1027,reinvent,RFC,9,3,6.420851945877075,COc1nc(NCCN(C)C)nc2ccc(CNc3cccc(S(N)(=O)=O)c3F)c(F)c12,true,1,true,0,0.30985769117026957,0.30985769117026957,0.30985769117026957,1.0,0.12541460990905762
1028,reinvent,RFC,9,4,6.420851945877075,CCS(=O)(=O)Nc1ccc(F)c(CNc2ncc(C(=O)N(C)C)c(Nc3ccccc3)n2)c1F,true,1,true,0,0.2530805347317542,0.2530805347317542,0.2530805347317542,1.0,0.12541460990905762
1029,reinvent,RFC,9,5,6.420851945877075,COc1ccc2c(c1C)c(=O)[nH]c1cc(C(=O)NCC3CC3)ccc12,true,1,true,0,0.4173574417412653,0.4173574417412653,0.4173574417412653,1.0,0.12541460990905762
1030,reinvent,RFC,9,6,6.420851945877075,C(NCC1C2c3cccc(OC)[n+]3C(C1)c1c3c(ccc1)OCCO3)(N(C)C)CC2)=C(C)C,false,0,true,0,0.0,1e-06,1e-06,1.0,0.12541460990905762
1031,reinvent,RFC,9,7,6.420851945877075,COC1CCN(c2nc3c(c(NC(CC4CCOC4)C(F)F)n2)CN(S(C)(=O)=O)CC3)C1,true,1,true,0,0.2380753142742418,0.2380753142742418,0.2380753142742418,1.0,0.12541460990905762
1032,reinvent,RFC,9,8,6.420851945877075,CC(=O)c1ccc2c(CC(C)(C)C(=O)OCO)n[nH]c2c1,true,1,true,0,0.22352691877266181,0.22352691877266181,0.22352691877266181,1.0,0.12541460990905762
1033,reinvent,RFC,9,9,6.420851945877075,CC(C)(C)CNc1ncnc2cc(N3CCC(F)(F)CC3)c(C#CC3CC3)cc12,true,1,true,0,0.2636111881507786,0.2636111881507786,0.2636111881507786,1.0,0.12541460990905762
1034,reinvent,RFC,9,10,6.420851945877075,O=C(CNC(=O)c1cc2ccccc2s1)NCCCCC1CCCO1,true,1,true,0,0.299387522007215,0.299387522007215,0.299387522007215,1.0,0.12541460990905762
1035,reinvent,RFC,9,11,6.420851945877075,Cc1c(C(=O)c2ccccc2)cnn1CC(=O)Nc1ccc(C(C)C)cc1,true,1,true,0,0.2731226024179122,0.2731226024179122,0.2731226024179122,1.0,0.12541460990905762
1036,reinvent,RFC,9,12,6.420851945877075,NC1CC2CC(C(=O)O)C(=O)N2C1,true,1,true,0,0.2038950825805315,0.2038950825805315,0.2038950825805315,1.0,0.12541460990905762
1037,reinvent,RFC,9,13,6.420851945877075,CCCCN1c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)cc2C(=O)NC1CC,true,1,true,0,0.23330803450234322,0.23330803450234322,0.23330803450234322,1.0,0.12541460990905762
1038,reinvent,RFC,9,14,6.420851945877075,C1(C)c2c(Nc3n4c(c5cc(Br)ccc5nn4)nc(NC)n3)ccnc2CCC1,false,0,true,0,0.0,1e-06,1e-06,1.0,0.12541460990905762
1039,reinvent,RFC,9,15,6.420851945877075,CCC1Cc2c(nc(CN3CCCC3)nc2N2CCNCC2)O1,true,1,true,0,0.18791265193304205,0.18791265193304205,0.18791265193304205,1.0,0.12541460990905762
1040,reinvent,RFC,9,16,6.420851945877075,C1(O)C(C(NCC2(c3ccccc3)c3c(ccc(-c4cncnc4)c3)OCC2)=O)C)CCC1,false,0,true,0,0.0,1e-06,1e-06,1.0,0.12541460990905762
1041,reinvent,RFC,9,17,6.420851945877075,CC(C)Oc1ccc2[nH]nc(-c3ccc4cc(C(N)=O)c(=O)n(C5CCCCC5)c4c3)c2c1,true,1,true,0,0.33968740585064,0.33968740585064,0.33968740585064,1.0,0.12541460990905762
1042,reinvent,RFC,9,18,6.420851945877075,COC(=O)CCCCC1C(=O)N2C(c3ccc4c(c3)OCO4)=C(C(C)(C)C)C(=O)OC12,true,1,true,0,0.2663937508762178,0.2663937508762178,0.2663937508762178,1.0,0.12541460990905762
1043,reinvent,RFC,9,19,6.420851945877075,O=C1N=C(NC23CC4CC(CC(C4)C2)C3)SC1CBr,true,1,true,0,0.26205491802086234,0.26205491802086234,0.26205491802086234,1.0,0.12541460990905762
1044,reinvent,RFC,9,20,6.420851945877075,C12Cc3ccc(O)c4c3C3(C(C(O)(C(=O)CC4)O3)C=C(C)C4=O)CCN1CC2,false,0,true,0,0.0,1e-06,1e-06,1.0,0.12541460990905762
1045,reinvent,RFC,9,21,6.420851945877075,COc1cc(CNC(=O)C2CCN(S(=O)(=O)Cc3ccc(C#N)cc3)CC2)c(OC)cc1Cl,true,1,true,0,0.29108078341195454,0.29108078341195454,0.29108078341195454,1.0,0.12541460990905762
1046,reinvent,RFC,9,22,6.420851945877075,COC1CCC2(CC1)C1(C=C(C)C(=O)O1)CCC1CCC(=O)C=C(O)C12C,true,1,true,0,0.34889911559029213,0.34889911559029213,0.34889911559029213,1.0,0.12541460990905762
1047,reinvent,RFC,9,23,6.420851945877075,Nc1ncnc(C2CC3CC4CC2CC(F)(C4)C3)c1C1CC1,true,1,true,0,0.29059220292494775,0.29059220292494775,0.29059220292494775,1.0,0.12541460990905762
1048,reinvent,RFC,9,24,6.420851945877075,FC(F)(F)CCNC1CCC(C2CC2)CC1,true,1,true,0,0.11390996588274263,0.11390996588274263,0.11390996588274263,1.0,0.12541460990905762
1049,reinvent,RFC,9,25,6.420851945877075,COc1ccccc1CN1CCCC(NC(=O)c2ccc(Cn3cnc4ccccc43)cc2)C1,true,1,true,0,0.27499888897557434,0.27499888897557434,0.27499888897557434,1.0,0.12541460990905762
1050,reinvent,RFC,9,26,6.420851945877075,Cc1c(C(=O)N2CCC3(CC2)OCCO3)cnn1-c1nc2c(c(=O)[nH]1)CCC2,true,1,true,0,0.31121844636844637,0.31121844636844637,0.31121844636844637,1.0,0.12541460990905762
1051,reinvent,RFC,9,27,6.420851945877075,CC1(CNC(=O)c2ccc(Cl)c(Cl)c2)COCCC(C(=O)NO)(S(=O)(=O)c2ccccc2)C1,true,1,true,0,0.3061013883777043,0.3061013883777043,0.3061013883777043,1.0,0.12541460990905762
1052,reinvent,RFC,9,28,6.420851945877075,COc1cc(C2=NC3(CCCC3)CS2)cc(OC)c1OC,true,1,true,0,0.2325058125579592,0.2325058125579592,0.2325058125579592,1.0,0.12541460990905762
1053,reinvent,RFC,9,29,6.420851945877075,COc1cc2c(cc1OC)-c1cnc(NC(=O)NC3CC4(C3)CC(F)(F)C4)cc1CCO2,true,1,true,0,0.19706707502859333,0.19706707502859333,0.19706707502859333,1.0,0.12541460990905762
1054,reinvent,RFC,9,30,6.420851945877075,O=C(NCc1ccc(Cl)cn1)c1c(O)nc2n(c1=O)Cc1ccc(Cl)cc1C2,true,1,true,0,0.32122930087055457,0.32122930087055457,0.32122930087055457,1.0,0.12541460990905762
1055,reinvent,RFC,9,31,6.420851945877075,CCOc1cc(C(C)NC(C)c2cc(=O)n(O)c(=O)[nH]c2=O)cc2ccccc12,true,1,true,0,0.2580849244295536,0.2580849244295536,0.2580849244295536,1.0,0.12541460990905762
1056,reinvent,RFC,9,32,6.420851945877075,CC(c1ccc(NC(c2ccc(N3CCN(C4CCN(Cc5ccc(Cl)cc5)CC4)=O)cc3)nn2)=O)cc1)N,false,0,true,0,0.0,1e-06,1e-06,1.0,0.12541460990905762
