,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
9344,reinvent,RFC,74,0,48.04991698265076,CNCCOc1ccccc1N1CCN(CC(=O)Nc2ccc(Br)c(Br)c2)CC1,true,1,true,0,0.5096682716324209,0.5096682716324209,0.5096682716324209,1.0,0.13503241539001465
9345,reinvent,RFC,74,1,48.04991698265076,COc1ccccc1N1CCN(CCOc2ccc3sccc3c2Br)CC1,true,1,true,0,0.5737723746765845,0.5737723746765845,0.5737723746765845,1.0,0.13503241539001465
9346,reinvent,RFC,74,2,48.04991698265076,C(#N)c1ccc(N2CCN(c3[nH]c(=O)c4c(cc3)nc(OC)cc4OC)C2)cc1,false,0,true,0,0.0,1e-06,1e-06,1.0,0.13503241539001465
9347,reinvent,RFC,74,3,48.04991698265076,COc1ccccc1N1CCN(CC(=O)N2CCC(c3ccc(F)cc3)CC2)CC1,true,1,true,0,0.27625080890844395,0.27625080890844395,0.27625080890844395,1.0,0.13503241539001465
9348,reinvent,RFC,74,4,48.04991698265076,CCCN(CCC)CC1CCN(Cc2ccccc2F)CC1,true,1,true,0,0.20677551987062853,0.20677551987062853,0.20677551987062853,1.0,0.13503241539001465
9349,reinvent,RFC,74,5,48.04991698265076,O=C1CNC(=O)N1CCCCN1CCC(c2noc3ccccc23)CC1,true,1,true,0,0.7034228372715199,0.7034228372715199,0.7034228372715199,1.0,0.13503241539001465
9350,reinvent,RFC,74,6,48.04991698265076,COc1ccccc1N1CCN(CCCN2CCCCC2)CC1,true,1,true,0,0.48862916258926653,0.48862916258926653,0.48862916258926653,1.0,0.13503241539001465
9351,reinvent,RFC,74,7,48.04991698265076,O=C(NCCCCCc1c[n+]([O-])on1)C1=Cc2ccccc2CC1,true,1,true,0,0.20878367765132477,0.20878367765132477,0.20878367765132477,1.0,0.13503241539001465
9352,reinvent,RFC,74,8,48.04991698265076,CC(=O)OCC1C(c2ccccc2O)C1c1c(OCC#N)ccc(Cl)c1F,true,1,true,0,0.34332705591733725,0.34332705591733725,0.34332705591733725,1.0,0.13503241539001465
9353,reinvent,RFC,74,9,48.04991698265076,CN(CCN1CCC(Cc2ccsc2)CC1)Cc1ccc(Br)cc1,true,1,true,0,0.21702737240833542,0.21702737240833542,0.21702737240833542,1.0,0.13503241539001465
9354,reinvent,RFC,74,10,48.04991698265076,O=C(COC1CCCCN1C(=O)CC1CNCCN1c1ccccc1)N1CCCCC1,true,1,true,0,0.28234308740303005,0.28234308740303005,0.28234308740303005,1.0,0.13503241539001465
9355,reinvent,RFC,74,11,48.04991698265076,CCOC(=O)c1ccc(S(=O)(=O)NCCCCN2CCC(c3coc4c(C)cc(C)cc4c3=O)CC2)cc1,true,1,true,0,0.5147218167622517,0.5147218167622517,0.5147218167622517,1.0,0.13503241539001465
9356,reinvent,RFC,74,12,48.04991698265076,Oc1ccc(C2CN(c3ccnc(C(F)(F)F)c3)C3=C2CCN(CCc2cccnc2)CC3)cc1F,true,1,true,0,0.3483721507296308,0.3483721507296308,0.3483721507296308,1.0,0.13503241539001465
9357,reinvent,RFC,74,13,48.04991698265076,O=C(O)c1ccc2[nH]cc(CCN3CCC(c4ccc(F)cc4)CC3)c2c1,true,1,true,0,0.33562953829795944,0.33562953829795944,0.33562953829795944,1.0,0.13503241539001465
9358,reinvent,RFC,74,14,48.04991698265076,CC(C)n1ncc2c1CCN(CCCN1CCCC(c3cccc4c3OCO4)C1)C2=O,true,1,true,0,0.3186291746034453,0.3186291746034453,0.3186291746034453,1.0,0.13503241539001465
9359,reinvent,RFC,74,15,48.04991698265076,COc1cc2c(cc1OC)C(C(=O)N1C3CCC1C(NCc1cc(=O)c4ccc(F)cc4o1)C3)N(C)CC2,true,1,true,0,0.39366748140085744,0.39366748140085744,0.39366748140085744,1.0,0.13503241539001465
9360,reinvent,RFC,74,16,48.04991698265076,O=C(O)CCCc1ccccc1C(=O)NC1C2CC3CCC(C2)CC1(NCC(F)(F)F)C3,true,1,true,0,0.3176567900233563,0.3176567900233563,0.3176567900233563,1.0,0.13503241539001465
9361,reinvent,RFC,74,17,48.04991698265076,COC1CCN(C(=O)c2ccc(NC3CCN(c4ncnc5[nH]ccc45)C3)cc2)CC1,true,1,true,0,0.2976647340356342,0.2976647340356342,0.2976647340356342,1.0,0.13503241539001465
9362,reinvent,RFC,74,18,48.04991698265076,c1ccc2c(CCCN3CCC4(CC3)COCCO4)c[nH]c2c1,true,1,true,0,0.4736865695396419,0.4736865695396419,0.4736865695396419,1.0,0.13503241539001465
9363,reinvent,RFC,74,19,48.04991698265076,CCCCOc1cccc(CCC2CCN(CC)CC2)c1C(=O)O,true,1,true,0,0.32793938092787206,0.32793938092787206,0.32793938092787206,1.0,0.13503241539001465
9364,reinvent,RFC,74,20,48.04991698265076,C1CC(N2CCN(C(=O)c3cc4sc5n(CCCO)c(=O)n(C)c(=O)c5n4)cc(Cl)c3)CC2)CC1,false,0,true,0,0.0,1e-06,1e-06,1.0,0.13503241539001465
9365,reinvent,RFC,74,21,48.04991698265076,O=C(Nc1ccc(CCN2CCCCCC2)cc1)c1ccncc1,true,1,true,0,0.37316551041551044,0.37316551041551044,0.37316551041551044,1.0,0.13503241539001465
9366,reinvent,RFC,74,22,48.04991698265076,COc1c(N)ncnc1NC(=O)c1cnn2cccc3cc(c(=O)[nH]c12)CCCN3C1CC1,true,1,true,0,0.39094025301146734,0.39094025301146734,0.39094025301146734,1.0,0.13503241539001465
9367,reinvent,RFC,74,23,48.04991698265076,CC(C)CCCN1CCNC(=O)C1CN1CCCc2[nH]c3ccc(CCO)cc3c21,true,1,true,0,0.3964586264650764,0.3964586264650764,0.3964586264650764,1.0,0.13503241539001465
