,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,RFC_pred_proba,raw_RFC_pred_proba,single,filter,score_time
20202,reinvent,RFC,159,0,103.66255283355713,C(#CC1CC1)CCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9310105862050491,0.9310105862050491,0.9310105862050491,1.0,0.10708999633789062
20203,reinvent,RFC,159,1,103.66255283355713,CCOCn1c(=O)n(C)c2cc(C=CCCN3CCN(c4nsc5ccccc45)CC3)c(OCCN3CCN(c4nsc5ccccc45)CC3)cc21,true,1,true,0,0.8028657626111632,0.8028657626111632,0.8028657626111632,1.0,0.10708999633789062
20204,reinvent,RFC,159,2,103.66255283355713,CN(C)CC=NOCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8415371719381566,0.8415371719381566,0.8415371719381566,1.0,0.10708999633789062
20205,reinvent,RFC,159,3,103.66255283355713,CNCCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.9451815483638482,0.9451815483638482,0.9451815483638482,1.0,0.10708999633789062
20206,reinvent,RFC,159,4,103.66255283355713,c1ccc2c(N3CCN(CCCNCCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,19,0.9414196436019434,0.9414196436019434,0.9414196436019434,1.0,0.10708999633789062
20207,reinvent,RFC,159,5,103.66255283355713,O=C1CN(c2nsc3ccccc23)CCN1CCCCN1CCN(c2nsc3ccccc23)CC1,true,1,false,1,0.8947607789251756,0.8947607789251756,0.8947607789251756,1.0,0.10708999633789062
20208,reinvent,RFC,159,6,103.66255283355713,c1ccc2c(N3CCN(CCCCCN4CCC(CN5CCCCC5CN5CCN(c6nsc7ccccc67)CC5)CC4)CC3)nsc2c1,true,1,true,0,0.9368207677488569,0.9368207677488569,0.9368207677488569,1.0,0.10708999633789062
20209,reinvent,RFC,159,7,103.66255283355713,c1ccc2c(N3CCN(CCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,93,0.9657198755540445,0.9657198755540445,0.9657198755540445,1.0,0.10708999633789062
20210,reinvent,RFC,159,8,103.66255283355713,c1ccc2c(N3CCN(CCCNCCN4CCN(c5nsc6ccccc56)CC4)CC3)nsc2c1,true,1,false,31,0.9411418658241657,0.9411418658241657,0.9411418658241657,1.0,0.10708999633789062
20211,reinvent,RFC,159,9,103.66255283355713,O=C1C(NCc2ccccc2)CCCN1CCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9386324803928001,0.9386324803928001,0.9386324803928001,1.0,0.10708999633789062
20212,reinvent,RFC,159,10,103.66255283355713,c1ccc2sc(CNCCCN3CCN(c4nsc5ccccc45)CC3)cc2c1,true,1,true,0,0.9243680947935086,0.9243680947935086,0.9243680947935086,1.0,0.10708999633789062
20213,reinvent,RFC,159,11,103.66255283355713,CCOC(=O)CN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8087504607096296,0.8087504607096296,0.8087504607096296,1.0,0.10708999633789062
20214,reinvent,RFC,159,12,103.66255283355713,COc1ccccc1NC(CN1CCN(c2nsc3ccccc23)CC1)c1nccs1,true,1,true,0,0.7015597252034637,0.7015597252034637,0.7015597252034637,1.0,0.10708999633789062
20215,reinvent,RFC,159,13,103.66255283355713,CCN1CCC(CCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.930029812179503,0.930029812179503,0.930029812179503,1.0,0.10708999633789062
20216,reinvent,RFC,159,14,103.66255283355713,c1ccc2c(N3CCN(CCC4CCN(CCN5CCN(c6nsc7ccccc67)CC5)CC4)CC3)nsc2c1,true,1,false,12,0.9709762598867459,0.9709762598867459,0.9709762598867459,1.0,0.10708999633789062
20217,reinvent,RFC,159,15,103.66255283355713,CCCC[N+]1(C)CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.927766626608147,0.927766626608147,0.927766626608147,1.0,0.10708999633789062
20218,reinvent,RFC,159,16,103.66255283355713,O=C(NCCNc1ccccc1F)NC1CCOc2[nH]nc(C(F)(F)F)c21,true,1,true,0,0.26415724572959726,0.26415724572959726,0.26415724572959726,1.0,0.10708999633789062
20219,reinvent,RFC,159,17,103.66255283355713,c1ccc2c(N3CCN(CCNC4CCCCC4)CC3)nsc2c1,true,1,false,8,0.9661358598712906,0.9661358598712906,0.9661358598712906,1.0,0.10708999633789062
20220,reinvent,RFC,159,18,103.66255283355713,O=C1COc2ccccc2C1NCCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.8977419803857184,0.8977419803857184,0.8977419803857184,1.0,0.10708999633789062
20221,reinvent,RFC,159,19,103.66255283355713,C[N+]1(CCNCCNC2CCc3ccccc3C2)CCCCC1,true,1,true,0,0.2737982598368529,0.2737982598368529,0.2737982598368529,1.0,0.10708999633789062
20222,reinvent,RFC,159,20,103.66255283355713,CC1CN(c2nsc3ccccc23)CCN1CCN1CCN(c2nsc3ccccc23)CC1,true,1,false,2,0.967607253474031,0.967607253474031,0.967607253474031,1.0,0.10708999633789062
20223,reinvent,RFC,159,21,103.66255283355713,O=C1CC(CCN2CCN(c3nsc4ccccc34)CC2)CCN1CCN1CCN(c2nsc3ccccc23)CC1,true,1,true,0,0.9017564796669656,0.9017564796669656,0.9017564796669656,1.0,0.10708999633789062
20224,reinvent,RFC,159,22,103.66255283355713,O=C1CC(CN2CCCCC2)N(CCCN2CCN(c3nsc4ccccc34)CC2)C(=O)N1,true,1,true,0,0.8667916743849688,0.8667916743849688,0.8667916743849688,1.0,0.10708999633789062
20225,reinvent,RFC,159,23,103.66255283355713,CN1CCC(NCCCN2CCN(c3nsc4ccccc34)CC2)CC1,true,1,true,0,0.9286507922835563,0.9286507922835563,0.9286507922835563,1.0,0.10708999633789062
20226,reinvent,RFC,159,24,103.66255283355713,c1ccc2c(N3CCN(CCCN4CC5CCCC4C5)CC3)nsc2c1,true,1,true,0,0.9311961061824845,0.9311961061824845,0.9311961061824845,1.0,0.10708999633789062
20227,reinvent,RFC,159,25,103.66255283355713,c1ccc2c(N3CCN(CCCN4CCCCCC4)CC3)nsc2c1,true,1,false,13,0.9481312853823696,0.9481312853823696,0.9481312853823696,1.0,0.10708999633789062
20228,reinvent,RFC,159,26,103.66255283355713,c1ccc2c(N3CCN(CCN4CCCC4)CC3)nsc2c1,true,1,false,9,0.9640532088873778,0.9640532088873778,0.9640532088873778,1.0,0.10708999633789062
